Marital Status,Application mode,Application order,Course,Previous qualification,Nacionality,Admission grade,Displaced,Gender,Age at enrollment,Success rate 1st sem,Success rate 2nd sem,Financial Status,Economic Status,Target
1,7,1,9773,43,1,140.0,0,1,25,3,3,2,6,Graduate
1,1,1,9070,1,1,120.2,1,1,22,3,3,2,2,Graduate
1,39,1,9500,1,1,150.0,0,1,24,3,3,2,2,Graduate
1,1,2,9500,1,1,100.0,1,1,19,3,3,2,5,Graduate
1,43,1,9119,1,1,100.0,0,1,18,3,2,2,5,Enrolled
1,17,1,171,1,1,128.0,0,1,20,0,0,1,6,Dropout
1,1,2,9500,1,1,128.0,1,1,19,3,3,3,5,Graduate
1,43,3,9254,1,1,107.2,1,1,19,1,2,2,5,Dropout
1,1,1,9670,1,1,110.1,1,1,19,3,3,2,6,Graduate
1,43,1,9003,1,1,119.0,0,1,23,0,0,1,2,Dropout
2,39,1,9773,1,1,155.5,0,1,47,3,2,2,2,Dropout
1,1,1,9070,1,1,118.4,0,1,19,3,2,2,5,Graduate
1,1,4,171,1,1,141.2,1,1,19,0,0,2,6,Graduate
1,1,1,171,1,1,119.1,1,1,18,0,0,2,5,Dropout
1,43,1,9147,1,1,111.0,0,1,28,1,0,2,2,Dropout
1,43,1,9254,6,1,138.6,1,1,20,2,1,2,5,Dropout
1,17,2,9254,1,1,121.2,0,1,18,1,2,3,2,Enrolled
1,1,1,171,1,1,150.4,1,1,21,0,0,3,6,Graduate
1,1,1,9254,1,1,117.8,0,1,19,2,1,2,5,Enrolled
1,39,1,9254,19,1,102.5,0,1,24,0,0,0,5,Dropout
1,39,1,9130,1,1,110.0,0,1,24,3,1,2,5,Enrolled
1,39,1,9085,12,1,138.3,1,1,25,0,0,0,7,Enrolled
1,39,1,9254,1,1,122.3,0,1,28,3,3,2,5,Graduate
2,39,1,9991,1,1,127.8,0,1,37,3,2,2,5,Enrolled
1,43,1,9119,1,1,100.0,0,1,19,3,1,2,5,Enrolled
1,17,4,9500,1,1,126.4,1,1,18,3,3,3,6,Graduate
1,39,1,9254,19,1,100.0,0,1,48,1,0,2,5,Dropout
1,17,4,9238,1,1,117.1,1,1,21,3,3,2,7,Graduate
1,17,1,9500,1,1,124.7,0,1,19,3,3,3,2,Enrolled
1,43,2,9500,1,1,124.1,0,1,21,0,0,3,6,Enrolled
1,44,1,9119,1,1,129.4,1,1,23,0,0,0,5,Dropout
1,1,1,9130,1,1,138.9,1,1,18,3,3,2,5,Graduate
1,44,1,9238,39,1,138.6,0,1,22,3,1,2,5,Dropout
1,16,1,171,1,1,133.9,1,1,25,3,2,2,6,Dropout
1,7,1,9085,40,1,140.0,0,1,27,2,1,1,6,Dropout
1,39,1,9119,12,1,95.1,0,1,49,0,0,1,5,Dropout
1,39,1,9991,1,1,128.2,0,1,31,1,0,1,2,Dropout
1,39,1,9254,1,1,121.5,0,1,54,3,3,2,5,Dropout
1,7,1,33,40,1,120.0,1,1,25,3,2,0,6,Dropout
1,44,1,9003,39,1,130.0,0,1,20,1,1,2,2,Enrolled
1,7,1,9070,3,1,120.0,0,1,28,1,1,2,2,Dropout
2,39,1,8014,19,1,107.0,0,1,41,3,3,2,2,Graduate
1,1,2,9670,1,1,116.1,0,1,19,3,3,3,6,Enrolled
1,43,1,9147,1,1,114.4,0,1,22,0,1,2,2,Dropout
1,1,1,9254,1,1,157.7,0,1,34,1,0,2,2,Dropout
1,39,1,9003,1,1,150.0,0,1,28,3,3,0,6,Dropout
1,1,1,9853,1,1,114.3,1,1,42,3,3,2,5,Enrolled
1,18,1,9085,1,1,104.6,0,1,21,3,2,1,6,Enrolled
1,7,1,9003,3,1,140.0,0,1,50,1,0,2,2,Dropout
1,1,4,9147,1,1,109.1,1,1,19,0,0,2,6,Dropout
1,43,1,9500,1,1,120.6,0,1,18,2,1,2,5,Dropout
2,39,1,9991,1,1,161.9,0,1,59,0,0,2,5,Dropout
2,7,1,9991,3,1,140.0,1,1,33,0,0,1,5,Dropout
1,17,2,9070,1,1,178.0,1,1,23,3,3,3,6,Graduate
2,39,1,9991,19,1,138.3,0,1,44,2,3,2,5,Dropout
2,1,4,8014,1,1,128.0,1,1,37,0,0,2,6,Dropout
2,39,1,171,19,1,139.0,0,1,36,0,0,2,5,Dropout
1,1,2,9991,1,1,113.2,0,1,22,2,1,1,5,Dropout
2,39,1,8014,19,1,139.0,0,1,49,3,3,2,6,Graduate
1,51,1,9773,1,1,110.0,1,1,23,3,2,2,6,Graduate
1,1,1,9070,1,1,136.6,1,1,19,3,1,2,5,Enrolled
2,43,1,8014,1,1,161.1,0,1,47,3,0,2,5,Dropout
1,43,1,9003,1,1,130.0,0,1,28,3,3,2,2,Graduate
1,44,1,9003,39,1,140.0,0,1,21,2,2,2,2,Enrolled
1,1,1,9254,1,1,121.0,0,1,21,3,3,0,7,Dropout
1,43,1,9238,39,1,118.6,0,1,21,3,3,2,5,Graduate
1,1,1,9070,1,1,138.3,0,1,20,3,2,2,5,Enrolled
2,42,1,9147,1,1,115.8,0,1,49,0,0,1,5,Dropout
1,39,1,9991,1,1,160.0,0,1,40,3,3,2,2,Graduate
1,17,1,9254,1,1,114.5,0,1,22,3,3,3,6,Graduate
1,42,1,9119,1,1,117.5,0,1,19,3,1,2,2,Enrolled
1,39,1,9991,1,1,121.7,0,1,31,0,0,2,5,Dropout
1,42,1,9119,1,1,115.0,0,1,30,1,1,2,2,Dropout
1,1,1,9238,1,1,125.3,0,1,19,3,3,2,5,Graduate
1,18,1,9147,1,1,131.0,0,1,22,2,2,2,6,Dropout
1,1,1,9773,1,1,126.3,0,1,19,3,3,2,2,Graduate
1,17,1,171,1,1,127.1,0,1,21,0,0,1,5,Dropout
1,17,3,9670,1,1,138.4,0,1,19,3,3,2,6,Graduate
1,43,2,9147,1,1,100.0,1,1,22,0,0,2,5,Dropout
1,1,1,9238,1,1,126.2,0,1,22,3,3,2,5,Graduate
1,1,1,9238,1,1,118.8,0,1,19,2,3,2,6,Graduate
1,39,1,9254,39,1,124.5,0,1,26,0,0,1,5,Dropout
1,44,1,9119,39,1,140.0,0,1,23,1,0,2,6,Enrolled
1,17,1,9070,1,1,125.1,0,1,18,3,3,2,5,Enrolled
1,1,1,9147,1,1,118.8,0,1,22,3,1,2,2,Enrolled
1,18,5,9119,1,1,125.2,1,1,19,3,3,2,6,Enrolled
1,17,1,9147,1,1,95.0,0,1,20,0,0,2,6,Dropout
1,1,3,9070,1,1,107.6,1,1,22,3,3,3,5,Enrolled
1,7,1,9130,3,1,140.0,1,1,18,1,0,1,2,Dropout
4,43,2,9991,38,1,125.4,0,1,39,0,0,2,5,Dropout
1,1,1,9500,1,1,128.0,0,1,18,0,0,2,5,Dropout
1,17,3,9119,1,1,129.3,0,1,18,3,3,3,7,Graduate
1,1,1,9238,1,1,152.0,0,1,19,3,3,3,5,Graduate
1,1,1,9500,1,1,128.8,0,1,18,3,3,2,6,Graduate
1,1,1,9147,1,1,152.8,1,1,18,3,0,3,5,Dropout
1,44,1,9130,39,1,150.0,1,1,22,3,3,2,5,Graduate
1,1,1,9238,1,1,112.0,0,1,19,3,3,2,6,Graduate
1,1,1,9130,1,1,135.6,1,1,18,3,3,2,2,Dropout
1,39,1,9119,19,1,134.4,0,1,31,1,1,0,5,Dropout
1,39,1,9991,1,1,120.5,0,1,28,0,0,2,2,Dropout
1,1,1,9070,1,1,141.4,0,1,19,0,0,2,2,Dropout
1,17,1,9254,1,1,145.2,0,1,20,3,3,2,5,Graduate
4,39,1,9238,1,1,140.0,0,1,50,2,0,2,7,Dropout
1,43,1,9070,1,1,100.0,0,1,38,3,2,2,5,Enrolled
2,39,1,9991,1,1,140.0,1,1,31,0,0,2,6,Dropout
1,39,1,9500,1,1,126.0,1,1,27,3,3,2,5,Enrolled
1,18,1,9238,1,1,112.6,1,1,21,3,3,2,2,Graduate
2,39,1,9119,1,1,106.8,0,1,34,0,0,2,7,Dropout
1,51,1,9119,1,1,121.6,1,1,19,0,0,2,5,Enrolled
2,39,1,9991,1,1,120.0,1,1,40,1,2,1,6,Dropout
1,1,1,171,1,1,160.6,1,1,18,0,0,3,2,Graduate
2,39,1,9070,12,1,130.0,0,1,46,0,0,1,2,Dropout
1,43,5,8014,1,1,110.0,0,1,37,0,0,2,5,Dropout
1,39,1,9003,1,1,110.0,1,1,31,0,0,2,5,Dropout
1,39,1,9003,1,1,145.8,0,1,34,3,3,2,6,Graduate
1,1,6,171,1,1,130.2,1,1,18,0,0,3,6,Dropout
1,1,1,9670,1,1,122.3,0,1,18,3,3,3,6,Graduate
1,17,4,9070,1,1,125.4,1,1,19,3,3,3,6,Graduate
1,43,1,9991,1,1,130.0,0,1,40,3,2,2,2,Dropout
1,39,1,9130,1,1,150.0,0,1,25,0,0,2,6,Dropout
1,17,5,9119,1,1,116.9,1,1,20,3,1,1,6,Dropout
1,17,1,9119,1,1,114.7,0,1,20,3,3,2,6,Enrolled
1,39,1,9003,1,1,95.8,1,1,43,0,0,1,2,Dropout
1,17,4,9119,1,1,133.1,1,1,18,3,2,2,5,Enrolled
1,43,1,9003,1,1,150.0,0,1,35,3,3,2,2,Graduate
1,17,2,9991,1,1,118.5,0,1,23,3,3,2,5,Graduate
1,17,1,9500,1,1,131.1,0,1,19,3,3,2,6,Graduate
1,53,1,9085,42,1,150.3,1,1,21,3,3,3,7,Graduate
1,43,1,9670,1,1,120.5,0,1,19,2,2,2,5,Enrolled
1,18,1,9119,1,1,105.6,1,1,20,3,3,2,6,Graduate
1,39,1,9670,1,1,125.3,0,1,30,0,0,3,6,Dropout
4,39,1,9254,1,1,131.0,1,1,44,3,3,2,6,Graduate
1,18,1,9500,1,1,127.0,0,1,19,3,3,2,2,Graduate
1,44,1,9130,39,1,150.0,1,1,22,2,3,2,5,Graduate
1,1,1,9130,1,1,149.2,0,1,18,3,3,2,5,Graduate
1,17,1,9670,1,1,121.5,1,1,21,2,3,3,2,Graduate
1,1,2,9085,1,1,137.3,0,1,18,0,0,2,5,Dropout
1,17,4,9670,1,1,119.6,1,1,18,3,3,2,6,Graduate
1,1,1,171,1,1,141.5,0,1,19,0,0,2,5,Graduate
1,44,1,9003,39,1,150.0,1,1,21,2,2,2,5,Dropout
1,39,1,9003,1,1,110.0,0,1,31,3,3,2,5,Graduate
1,17,5,9254,1,1,110.2,1,1,21,2,1,2,6,Dropout
1,39,1,9119,1,1,110.3,0,1,24,0,0,1,7,Enrolled
1,42,1,9773,1,1,120.0,0,1,27,0,0,2,6,Dropout
1,1,5,9147,1,1,114.2,1,1,20,2,3,2,6,Graduate
1,44,1,9119,39,1,140.0,1,1,22,0,1,2,5,Enrolled
1,1,1,9003,1,1,132.8,0,1,19,2,2,3,2,Enrolled
1,18,1,9773,1,1,121.5,1,1,19,3,3,2,7,Graduate
1,1,1,171,1,1,127.2,1,1,23,3,2,1,6,Enrolled
1,17,1,9130,1,1,128.2,1,1,18,3,3,2,6,Graduate
1,1,1,9773,1,1,133.4,1,1,29,3,3,1,6,Enrolled
1,39,1,9130,1,1,120.0,1,1,29,0,2,2,5,Dropout
1,44,1,9003,1,1,140.0,0,1,20,3,3,2,5,Enrolled
1,1,5,171,1,1,136.9,1,1,19,0,0,3,6,Graduate
1,17,3,171,1,1,117.0,1,1,22,0,0,2,5,Enrolled
1,1,2,9670,1,1,110.7,1,1,20,3,3,2,6,Enrolled
1,39,1,9130,1,1,160.0,1,1,24,3,2,2,6,Enrolled
1,1,1,9670,1,1,95.0,0,1,21,2,3,1,2,Dropout
1,39,1,9147,1,1,148.8,0,1,25,3,3,3,2,Graduate
1,39,1,9147,1,1,110.0,0,1,32,0,0,1,6,Dropout
1,43,1,9991,1,1,133.9,0,1,26,2,1,1,5,Dropout
1,1,1,9130,1,1,125.7,1,1,18,3,3,3,6,Graduate
1,17,1,9254,1,1,116.6,0,1,19,3,3,3,5,Graduate
1,1,3,9070,1,1,141.0,1,1,19,3,3,3,6,Graduate
1,7,1,9119,40,1,130.0,0,1,27,3,3,2,6,Dropout
1,53,1,9003,1,1,130.0,0,1,21,3,2,1,7,Enrolled
1,17,1,9119,1,1,115.8,0,1,20,3,0,2,5,Enrolled
1,44,1,9070,39,1,140.0,1,1,21,3,3,2,6,Graduate
1,1,5,9773,1,1,126.1,1,1,22,3,1,2,6,Enrolled
1,1,1,171,1,1,137.5,1,1,19,0,0,0,2,Graduate
1,17,4,9147,1,1,120.8,1,1,18,3,1,3,6,Dropout
1,39,2,9238,1,1,136.5,0,1,28,0,0,2,5,Dropout
2,39,1,9003,1,1,122.0,0,1,25,2,2,0,2,Dropout
1,43,1,9003,1,1,130.0,0,1,25,2,3,2,2,Dropout
1,1,1,9147,1,1,126.3,0,1,18,1,2,2,7,Enrolled
1,1,1,9254,1,1,98.0,0,1,26,0,0,2,5,Dropout
1,17,3,9147,1,1,121.0,1,1,18,3,3,3,5,Graduate
1,43,1,9773,1,1,124.2,1,1,22,1,1,2,2,Enrolled
1,39,1,9003,1,1,130.0,0,1,25,0,0,2,5,Dropout
1,1,2,9773,1,1,136.1,1,1,19,3,3,2,7,Enrolled
1,17,2,9773,1,1,132.8,1,1,19,3,3,2,5,Graduate
1,17,1,9500,1,1,126.3,0,1,19,3,3,2,5,Graduate
4,39,1,8014,19,1,111.5,0,1,45,1,1,2,6,Dropout
2,39,1,9991,1,1,118.2,0,1,52,3,3,2,5,Graduate
1,1,1,9147,1,1,115.6,1,1,20,2,2,1,6,Dropout
1,1,1,9500,1,1,117.8,1,1,19,3,3,2,6,Graduate
1,1,1,9500,1,1,127.0,0,1,21,2,2,0,6,Dropout
2,39,1,8014,1,1,140.0,0,1,35,3,3,1,6,Graduate
2,39,1,171,12,1,106.0,1,1,36,0,0,2,5,Graduate
4,39,1,9500,19,1,151.0,0,1,47,0,0,0,2,Dropout
1,18,1,9991,1,1,106.4,0,1,22,0,0,2,7,Dropout
2,39,1,9991,1,1,125.3,1,1,41,3,2,2,5,Dropout
1,7,1,9119,3,1,130.0,0,1,26,0,0,2,6,Dropout
2,39,1,8014,1,1,116.0,0,0,51,2,0,1,6,Dropout
2,39,2,9991,1,1,120.0,0,0,43,2,3,2,6,Enrolled
2,39,2,8014,1,1,100.0,1,0,41,3,1,2,5,Graduate
1,43,2,9147,1,1,118.5,1,1,23,3,3,2,5,Graduate
1,43,2,9238,1,1,118.9,1,1,22,0,0,2,6,Dropout
1,17,2,9070,1,1,119.3,1,1,25,2,2,3,2,Dropout
1,43,1,9991,1,1,135.8,1,1,25,3,3,2,6,Graduate
1,53,1,171,42,1,130.0,1,1,22,3,3,2,7,Graduate
1,39,1,9003,1,6,129.8,0,1,24,3,3,2,7,Enrolled
1,39,1,9085,2,1,150.0,0,1,47,0,0,2,5,Dropout
2,39,1,9991,19,1,111.9,1,1,41,0,0,2,5,Dropout
1,39,1,9003,1,1,150.1,1,1,43,3,3,2,5,Graduate
1,39,1,9003,1,1,130.0,0,1,29,0,0,2,5,Dropout
1,39,2,9119,1,1,128.0,0,1,30,0,0,2,5,Dropout
1,39,2,9147,38,1,102.5,0,1,26,0,0,1,2,Dropout
1,39,2,9991,1,1,102.5,0,1,27,0,0,1,2,Dropout
2,39,2,9670,1,1,110.0,0,1,36,3,3,3,6,Graduate
1,39,1,9003,19,1,114.0,0,1,29,2,3,2,2,Dropout
1,42,1,9119,1,1,128.2,1,1,35,2,2,2,6,Dropout
1,1,1,9773,1,1,116.5,0,1,18,2,3,3,6,Graduate
1,1,1,9991,1,1,149.3,0,1,24,3,3,3,7,Graduate
1,1,3,9773,1,1,134.1,1,1,18,3,3,3,6,Dropout
1,17,4,9119,1,1,126.6,1,1,18,3,2,2,5,Enrolled
2,43,1,9085,1,1,120.0,0,1,21,0,2,2,6,Enrolled
1,42,1,9119,1,1,133.5,1,1,21,3,3,2,6,Graduate
1,39,1,9003,1,1,110.0,0,1,32,2,3,2,2,Graduate
1,1,4,9119,1,1,107.5,1,1,22,2,1,3,6,Dropout
1,7,1,9003,3,1,130.0,1,1,32,2,3,1,2,Dropout
1,43,1,9670,6,1,111.6,0,1,35,0,0,2,6,Dropout
1,18,3,9147,1,1,101.0,1,1,23,0,0,1,7,Dropout
1,39,1,8014,1,1,108.3,0,1,39,3,1,2,5,Enrolled
2,43,1,9670,1,1,128.2,0,1,35,0,0,2,6,Dropout
2,39,1,9003,3,1,150.0,0,1,32,3,3,2,5,Graduate
1,1,1,9853,1,1,142.8,0,1,20,0,0,2,5,Dropout
1,39,1,9500,1,1,100.0,0,1,34,3,2,2,5,Enrolled
1,7,1,9991,40,1,150.0,1,1,44,3,3,2,7,Dropout
2,39,1,9254,19,1,156.5,0,1,53,0,1,2,5,Graduate
1,39,1,9119,19,1,98.6,0,1,28,0,0,0,6,Dropout
1,7,1,9991,3,1,130.0,0,1,31,3,3,2,2,Dropout
1,1,1,171,1,1,118.1,0,1,18,0,0,0,6,Enrolled
1,39,1,9003,1,1,120.0,0,1,44,2,0,0,2,Dropout
1,1,1,9085,1,1,127.7,1,1,19,3,3,2,2,Graduate
1,15,1,171,1,26,130.0,0,1,21,3,3,2,7,Enrolled
1,18,1,9119,1,1,147.7,0,1,18,0,0,3,6,Dropout
1,44,1,9003,39,1,170.0,1,1,20,3,3,2,5,Graduate
1,39,1,9070,1,1,110.2,0,1,55,3,3,2,6,Graduate
1,1,1,9147,1,1,146.4,0,1,27,2,0,2,5,Enrolled
1,17,2,9119,1,1,121.0,0,1,19,0,0,2,6,Dropout
1,1,1,9147,1,1,129.9,0,1,18,3,3,2,6,Graduate
2,39,1,9773,1,1,132.0,0,1,43,2,0,2,2,Dropout
1,18,3,9254,1,1,125.9,1,1,18,0,0,2,5,Dropout
1,1,1,171,1,1,165.7,1,1,18,0,0,2,6,Dropout
1,17,5,9254,1,1,122.7,1,1,20,0,0,2,7,Dropout
2,39,1,9991,1,1,141.4,0,1,29,3,3,0,6,Dropout
1,39,1,9130,19,1,156.4,1,1,44,3,0,1,5,Dropout
1,1,1,9119,1,1,148.5,1,1,18,3,0,2,6,Enrolled
1,44,1,9003,39,1,140.0,0,1,20,3,3,3,2,Enrolled
1,43,1,9070,1,1,131.7,1,1,20,2,1,2,6,Dropout
2,39,2,9147,1,1,104.7,1,1,36,0,0,2,6,Dropout
1,44,1,9130,39,1,150.0,1,1,19,3,1,2,5,Enrolled
2,39,1,9085,19,1,110.0,0,1,29,0,0,1,2,Dropout
1,1,1,9670,1,1,129.1,1,1,18,2,1,2,6,Dropout
1,39,1,9003,1,1,120.0,0,1,24,0,0,1,5,Dropout
1,1,1,9773,1,1,127.0,0,1,20,3,3,2,2,Graduate
2,39,1,8014,19,1,151.5,0,1,45,0,0,0,5,Dropout
1,43,2,9500,1,1,126.8,1,1,28,3,3,3,5,Graduate
1,1,1,9254,1,1,140.8,1,1,23,3,3,2,5,Enrolled
1,1,1,9500,1,1,125.6,1,1,18,3,3,2,6,Graduate
1,1,2,9147,1,1,127.8,1,1,23,2,2,2,6,Dropout
1,43,1,171,1,1,120.0,1,1,22,0,0,2,5,Enrolled
1,1,1,9070,1,1,131.3,0,1,22,3,3,3,6,Graduate
1,39,1,9991,12,1,155.7,0,1,33,3,3,2,6,Graduate
1,53,1,9003,42,1,128.5,0,1,21,3,3,2,7,Graduate
2,39,1,9147,1,1,170.0,0,1,45,3,3,2,2,Graduate
2,39,1,9003,1,1,100.0,0,1,44,1,0,1,2,Dropout
4,39,1,9670,1,1,107.2,0,1,42,0,0,2,2,Dropout
1,18,1,9147,1,1,139.3,1,1,20,0,0,2,6,Dropout
1,17,6,9147,1,1,123.2,1,1,20,2,1,2,6,Enrolled
1,1,2,9254,1,1,122.3,1,1,20,3,3,3,7,Graduate
1,17,2,9773,1,1,127.9,1,1,20,1,2,2,6,Enrolled
1,1,2,9147,1,1,120.3,0,1,19,3,1,2,7,Enrolled
1,51,1,8014,1,1,128.5,0,1,26,1,2,0,6,Dropout
2,39,1,9003,1,1,150.0,0,1,31,3,3,2,5,Graduate
1,1,1,9773,1,1,136.1,0,1,19,3,3,2,5,Graduate
1,39,1,9773,19,1,128.0,1,1,28,3,3,2,5,Graduate
1,1,1,171,1,1,158.1,1,1,20,0,0,3,6,Graduate
2,1,2,8014,1,1,108.7,1,0,43,3,3,2,6,Graduate
1,39,1,171,19,101,110.0,0,1,25,0,0,3,2,Dropout
1,39,1,9238,19,1,120.0,0,0,40,1,0,1,5,Dropout
1,44,1,9085,39,6,150.0,0,0,20,3,3,2,6,Graduate
2,39,1,8014,12,1,113.0,0,0,46,1,3,2,6,Graduate
1,51,1,33,1,1,118.6,0,0,26,3,3,2,7,Graduate
2,39,1,9500,1,1,148.8,0,0,34,3,3,3,6,Graduate
1,18,3,9853,1,1,120.3,1,0,19,0,0,2,6,Dropout
1,1,6,9500,1,1,127.0,1,0,18,3,3,3,2,Graduate
1,1,1,9556,1,1,113.8,1,0,18,3,3,2,2,Graduate
1,39,1,8014,1,1,108.0,0,1,37,3,3,3,5,Graduate
1,17,1,171,1,1,129.1,0,1,23,0,0,3,6,Graduate
1,43,1,9070,1,1,135.9,0,1,26,3,3,2,2,Graduate
1,10,2,9773,1,22,154.4,1,0,18,3,0,1,6,Dropout
1,15,1,9500,1,108,190.0,1,0,18,2,2,2,6,Enrolled
1,17,4,9500,1,1,132.5,1,0,19,3,3,2,6,Graduate
1,10,2,9085,1,22,163.3,0,0,18,3,3,2,6,Graduate
1,1,1,9670,1,1,122.5,1,0,19,3,3,2,7,Dropout
1,17,4,9119,1,62,121.0,1,1,20,3,0,2,7,Enrolled
1,17,1,9070,1,1,131.8,0,0,22,3,2,3,6,Graduate
1,1,3,9500,1,1,135.0,1,0,18,3,3,3,2,Graduate
1,17,1,9254,1,1,141.7,0,0,18,3,3,3,5,Graduate
1,1,3,9773,1,1,131.3,1,0,18,3,3,3,7,Graduate
1,1,6,9254,1,1,123.9,1,0,18,3,3,3,6,Graduate
1,1,2,9254,1,1,126.1,1,0,18,3,3,2,7,Graduate
1,17,6,9500,1,1,126.5,1,0,19,3,3,3,6,Graduate
1,17,1,9853,1,1,107.3,0,0,20,0,0,2,2,Dropout
1,17,4,9238,1,1,95.0,1,0,19,3,0,3,2,Dropout
1,1,2,9085,1,1,116.1,1,0,18,3,1,2,2,Graduate
1,1,4,9070,1,1,134.6,1,0,18,3,3,3,6,Dropout
1,17,6,9500,1,1,128.0,1,0,18,3,3,3,6,Graduate
1,17,2,9773,1,1,144.2,1,0,18,3,3,2,6,Graduate
1,17,1,9147,1,1,129.5,0,0,18,3,3,3,6,Graduate
1,17,1,9773,1,1,116.8,1,0,18,3,3,1,5,Graduate
1,44,1,9003,39,1,160.0,0,0,20,3,3,3,5,Graduate
1,16,2,9238,1,1,127.1,1,0,19,1,3,3,6,Graduate
1,17,1,9130,1,1,126.3,1,0,18,3,3,3,7,Enrolled
1,1,1,9238,1,1,112.9,1,0,19,3,3,3,6,Graduate
1,17,2,9853,1,1,130.2,1,0,19,3,2,2,2,Enrolled
1,43,1,9130,1,41,100.0,0,0,19,3,3,2,6,Enrolled
1,1,1,9670,1,1,121.6,0,0,19,3,3,2,6,Graduate
1,15,1,9670,1,26,130.0,0,0,20,3,3,1,7,Graduate
1,18,1,9130,1,1,121.7,1,0,18,3,3,3,6,Graduate
1,7,1,9147,3,1,120.0,0,0,33,1,0,2,6,Dropout
1,1,1,9853,1,1,143.5,0,0,19,3,0,3,5,Dropout
1,17,2,9556,1,1,128.3,0,0,18,3,3,3,2,Graduate
1,17,1,9070,1,1,111.9,0,0,19,0,0,2,7,Dropout
1,44,1,9003,39,1,140.0,0,0,19,1,2,2,2,Enrolled
1,1,3,9773,1,1,137.6,1,0,18,3,3,2,6,Graduate
1,1,1,9238,1,1,135.0,1,0,20,3,3,2,6,Graduate
1,1,5,9500,1,1,133.8,1,0,19,3,3,2,6,Graduate
1,1,2,9773,1,1,126.9,1,1,18,3,3,3,6,Graduate
1,17,2,9254,1,1,106.7,1,1,19,1,0,2,5,Dropout
1,43,1,8014,1,22,145.7,1,0,25,3,3,2,5,Graduate
1,17,3,9070,1,1,153.1,1,0,20,3,3,3,2,Enrolled
1,1,1,8014,1,1,118.7,0,0,19,3,3,2,2,Graduate
1,17,1,9991,1,1,161.8,1,1,33,1,0,1,5,Dropout
1,18,4,9119,1,1,124.9,1,1,18,2,2,1,7,Enrolled
1,1,1,9119,1,1,150.8,1,1,18,3,1,2,5,Enrolled
1,15,1,9147,1,26,130.0,0,0,19,3,3,2,6,Graduate
1,1,2,171,1,1,163.6,1,0,18,0,0,2,6,Enrolled
1,43,1,9147,1,1,115.0,0,0,19,3,1,2,5,Enrolled
1,1,1,9773,1,1,136.8,1,0,18,3,3,2,6,Dropout
1,17,5,9853,1,1,130.9,1,0,18,3,3,2,5,Graduate
1,1,3,9500,1,1,127.0,1,0,18,3,3,2,6,Graduate
2,39,1,9500,19,1,120.0,0,0,37,1,0,2,5,Dropout
1,1,1,9238,1,1,126.0,0,0,20,0,0,2,6,Enrolled
1,1,1,9254,1,41,153.8,1,0,20,3,3,3,6,Graduate
1,15,1,9238,1,26,140.0,0,1,21,3,3,2,6,Graduate
1,17,1,9500,1,1,136.6,0,0,18,3,3,3,6,Graduate
1,39,1,8014,1,1,105.0,0,0,26,1,3,2,2,Enrolled
1,39,1,9147,12,1,139.4,0,0,41,3,3,1,5,Enrolled
1,1,2,9773,1,1,140.0,1,0,18,3,3,3,5,Graduate
1,1,4,9500,1,1,130.8,0,0,18,3,3,1,6,Graduate
1,1,1,9500,1,1,138.8,1,0,31,3,3,2,6,Graduate
1,1,1,9238,1,1,110.0,0,0,23,3,3,1,2,Graduate
1,1,4,9500,1,1,127.8,1,0,19,3,3,2,5,Graduate
1,16,3,9773,1,1,134.2,1,0,20,3,3,3,6,Graduate
2,39,1,8014,1,1,143.0,0,0,40,3,3,2,2,Graduate
1,44,1,9085,39,1,120.0,1,0,32,2,1,1,5,Dropout
1,1,4,9254,1,1,113.2,1,0,24,1,0,2,6,Dropout
1,17,4,9500,1,1,135.8,1,0,18,3,3,2,5,Graduate
1,1,1,9238,1,1,143.5,0,0,18,3,3,2,6,Graduate
1,1,1,9238,1,1,148.9,1,0,18,3,3,3,6,Graduate
1,39,1,9003,1,1,115.6,1,0,27,0,0,1,2,Dropout
1,1,1,9147,1,1,159.3,0,0,18,3,3,2,5,Graduate
1,39,1,9991,1,1,138.5,0,0,26,3,3,2,2,Enrolled
1,1,1,9853,1,1,133.2,1,0,19,3,3,2,5,Graduate
1,17,2,8014,1,1,117.6,1,0,19,3,3,2,5,Graduate
1,18,2,9147,1,1,108.7,1,0,21,2,2,2,6,Enrolled
1,1,4,9147,1,1,106.0,1,0,24,1,0,2,2,Enrolled
1,17,1,9853,1,1,122.6,0,0,20,1,1,2,2,Dropout
1,1,4,9853,1,1,127.4,1,0,18,3,3,2,6,Enrolled
1,39,1,9003,1,1,100.0,0,0,30,0,0,2,6,Dropout
1,1,1,9853,1,1,95.0,1,0,22,3,3,0,6,Enrolled
1,7,1,9147,3,1,130.0,0,0,21,3,3,2,6,Graduate
1,39,1,9556,1,1,122.8,0,0,26,3,3,2,5,Dropout
1,17,1,9147,1,1,115.0,1,0,23,1,0,2,6,Enrolled
1,17,1,9070,1,1,145.9,0,0,18,3,3,3,5,Graduate
1,1,1,9070,1,1,143.0,1,0,21,3,3,1,2,Dropout
1,43,1,171,1,1,100.0,0,0,18,0,0,3,5,Dropout
1,17,3,9085,1,1,121.3,1,0,21,1,3,2,6,Enrolled
1,17,3,9853,1,1,121.2,1,0,18,3,3,2,5,Enrolled
1,17,3,9853,1,1,125.1,1,0,19,3,3,3,2,Dropout
1,17,1,9254,1,1,112.9,1,0,22,2,1,2,5,Enrolled
