Marital Status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Nacionality,Admission grade,Displaced,Educational special needs,Gender,Age at enrollment,Unemployment rate,Inflation rate,GDP,Target,Success rate 1st sem,Success rate 2nd sem,Financial Status
1,1,3,9773,1,1,1,142.0,1,0,0,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,17,1,171,1,1,1,127.3,1,0,0,19,15.5,2.8,-4.06,Dropout,0,0,2
1,17,1,9238,1,1,1,116.5,0,0,0,18,12.4,0.5,1.79,Graduate,3,3,3
1,43,1,9500,1,1,1,138.6,0,0,0,19,16.2,0.3,-0.92,Graduate,3,3,3
1,42,1,9853,1,1,1,133.0,0,0,0,20,10.8,1.4,1.74,Dropout,3,3,2
1,17,2,9238,1,1,1,136.2,1,0,0,19,7.6,2.6,0.32,Enrolled,0,1,2
1,17,1,9254,1,1,1,118.0,1,0,0,19,9.4,-0.8,-3.12,Graduate,2,1,3
1,1,1,9070,1,1,1,126.8,0,0,0,18,13.9,-0.3,0.79,Enrolled,3,3,3
1,1,6,9500,1,1,1,128.5,1,0,0,18,9.4,-0.8,-3.12,Graduate,3,3,3
1,17,1,9254,1,1,1,129.9,0,0,0,19,9.4,-0.8,-3.12,Graduate,3,1,3
1,17,4,9773,1,1,1,125.8,0,0,1,20,12.7,3.7,-1.7,Dropout,3,3,1
1,17,1,171,1,1,1,129.3,1,0,1,18,7.6,2.6,0.32,Enrolled,0,0,3
1,1,6,9500,1,1,1,124.7,1,0,1,18,16.2,0.3,-0.92,Dropout,0,0,2
1,39,1,9003,1,1,1,154.9,0,0,1,35,8.9,1.4,3.51,Dropout,3,2,0
1,17,1,9119,1,1,1,127.3,0,0,1,18,16.2,0.3,-0.92,Enrolled,2,2,2
1,1,1,171,1,1,1,129.0,1,0,1,19,13.9,-0.3,0.79,Graduate,0,0,3
1,1,2,9773,1,1,1,98.0,1,0,1,19,15.5,2.8,-4.06,Enrolled,2,3,3
1,17,2,9147,1,1,1,122.0,1,0,1,20,10.8,1.4,1.74,Enrolled,1,3,2
1,43,1,9070,1,1,1,112.5,1,0,1,19,13.9,-0.3,0.79,Enrolled,1,2,2
1,1,3,9147,1,1,1,127.3,1,0,1,19,12.7,3.7,-1.7,Dropout,2,1,2
1,39,2,9556,1,1,1,100.5,0,0,1,24,11.1,0.6,2.02,Dropout,0,0,2
1,39,1,8014,0,1,1,122.0,1,0,1,29,12.4,0.5,1.79,Dropout,2,0,0
1,39,1,9500,1,1,1,140.0,0,0,1,24,15.5,2.8,-4.06,Graduate,3,0,2
1,17,2,9254,1,1,1,116.1,1,0,1,19,15.5,2.8,-4.06,Graduate,3,2,2
2,7,1,171,1,3,1,130.0,1,0,1,37,7.6,2.6,0.32,Dropout,0,0,2
1,5,2,9070,1,1,1,146.2,1,0,1,18,16.2,0.3,-0.92,Graduate,3,3,2
1,44,1,9119,1,39,1,180.0,0,0,1,20,12.4,0.5,1.79,Enrolled,3,3,3
1,1,5,9147,1,1,1,127.8,1,0,1,18,11.1,0.6,2.02,Dropout,0,0,1
1,43,1,9147,1,1,1,130.8,0,0,1,22,16.2,0.3,-0.92,Enrolled,0,2,2
1,17,2,9147,1,1,1,109.0,1,0,1,22,10.8,1.4,1.74,Enrolled,2,2,3
1,1,5,9773,1,1,1,132.4,1,0,1,18,11.1,0.6,2.02,Dropout,0,0,0
1,1,3,9500,1,1,1,129.3,1,0,1,18,12.7,3.7,-1.7,Graduate,3,3,2
1,1,1,9070,1,1,1,125.4,1,0,1,19,9.4,-0.8,-3.12,Graduate,3,3,2
1,1,1,9119,1,1,1,130.2,0,0,1,19,10.8,1.4,1.74,Enrolled,3,2,2
1,1,1,9238,1,1,1,132.0,0,0,1,19,16.2,0.3,-0.92,Dropout,3,1,2
1,44,1,9003,1,39,1,170.0,1,0,1,21,12.4,0.5,1.79,Graduate,3,3,1
1,1,2,9773,1,1,1,130.2,0,0,1,19,8.9,1.4,3.51,Enrolled,3,3,2
1,18,2,9556,1,1,1,115.5,0,0,1,18,8.9,1.4,3.51,Graduate,3,2,2
1,16,2,9147,1,1,1,127.6,1,0,1,19,10.8,1.4,1.74,Dropout,3,2,2
1,7,1,9773,1,43,1,140.0,0,0,1,25,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,9070,1,1,1,120.2,1,0,1,22,12.7,3.7,-1.7,Graduate,3,3,2
1,39,1,9500,1,1,1,150.0,0,0,1,24,12.7,3.7,-1.7,Graduate,3,3,2
1,1,2,9500,1,1,1,100.0,1,0,1,19,13.9,-0.3,0.79,Graduate,3,3,2
1,43,1,9119,1,1,1,100.0,0,0,1,18,13.9,-0.3,0.79,Enrolled,3,2,2
1,17,1,171,1,1,1,128.0,0,0,1,20,9.4,-0.8,-3.12,Dropout,0,0,1
1,1,2,9500,1,1,1,128.0,1,0,1,19,10.8,1.4,1.74,Graduate,3,3,3
1,43,3,9254,1,1,1,107.2,1,0,1,19,7.6,2.6,0.32,Dropout,1,2,2
1,1,1,9670,1,1,1,110.1,1,0,1,19,12.4,0.5,1.79,Graduate,3,3,2
1,43,1,9003,1,1,1,119.0,0,0,1,23,15.5,2.8,-4.06,Dropout,0,0,1
2,39,1,9773,1,1,1,155.5,0,0,1,47,12.7,3.7,-1.7,Dropout,3,2,2
1,1,1,9070,1,1,1,118.4,0,0,1,19,16.2,0.3,-0.92,Graduate,3,2,2
1,1,4,171,1,1,1,141.2,1,0,1,19,11.1,0.6,2.02,Graduate,0,0,2
1,1,1,171,1,1,1,119.1,1,0,1,18,16.2,0.3,-0.92,Dropout,0,0,2
1,43,1,9147,1,1,1,111.0,0,0,1,28,15.5,2.8,-4.06,Dropout,1,0,2
1,43,1,9254,1,6,1,138.6,1,0,1,20,7.6,2.6,0.32,Dropout,2,1,2
1,17,2,9254,1,1,1,121.2,0,0,1,18,15.5,2.8,-4.06,Enrolled,1,2,3
1,1,1,171,1,1,1,150.4,1,0,1,21,12.4,0.5,1.79,Graduate,0,0,3
1,1,1,9254,1,1,1,117.8,0,0,1,19,10.8,1.4,1.74,Enrolled,2,1,2
1,39,1,9254,1,19,1,102.5,0,0,1,24,16.2,0.3,-0.92,Dropout,0,0,0
1,39,1,9130,1,1,1,110.0,0,0,1,24,16.2,0.3,-0.92,Enrolled,3,1,2
1,39,1,9085,1,12,1,138.3,1,0,1,25,8.9,1.4,3.51,Enrolled,0,0,0
1,39,1,9254,1,1,1,122.3,0,0,1,28,13.9,-0.3,0.79,Graduate,3,3,2
2,39,1,9991,0,1,1,127.8,0,0,1,37,7.6,2.6,0.32,Enrolled,3,2,2
1,43,1,9119,1,1,1,100.0,0,0,1,19,13.9,-0.3,0.79,Enrolled,3,1,2
1,17,4,9500,1,1,1,126.4,1,0,1,18,11.1,0.6,2.02,Graduate,3,3,3
1,39,1,9254,1,19,1,100.0,0,0,1,48,7.6,2.6,0.32,Dropout,1,0,2
1,17,4,9238,1,1,1,117.1,1,0,1,21,8.9,1.4,3.51,Graduate,3,3,2
1,17,1,9500,1,1,1,124.7,0,0,1,19,15.5,2.8,-4.06,Enrolled,3,3,3
1,43,2,9500,1,1,1,124.1,0,0,1,21,9.4,-0.8,-3.12,Enrolled,0,0,3
1,44,1,9119,1,1,1,129.4,1,0,1,23,13.9,-0.3,0.79,Dropout,0,0,0
1,1,1,9130,1,1,1,138.9,1,0,1,18,10.8,1.4,1.74,Graduate,3,3,2
1,44,1,9238,1,39,1,138.6,0,0,1,22,13.9,-0.3,0.79,Dropout,3,1,2
1,16,1,171,1,1,1,133.9,1,0,1,25,12.4,0.5,1.79,Dropout,3,2,2
1,7,1,9085,1,40,1,140.0,0,0,1,27,11.1,0.6,2.02,Dropout,2,1,1
1,39,1,9119,1,12,1,95.1,0,0,1,49,10.8,1.4,1.74,Dropout,0,0,1
1,39,1,9991,0,1,1,128.2,0,0,1,31,12.7,3.7,-1.7,Dropout,1,0,1
1,39,1,9254,1,1,1,121.5,0,0,1,54,16.2,0.3,-0.92,Dropout,3,3,2
1,7,1,33,1,40,1,120.0,1,0,1,25,11.1,0.6,2.02,Dropout,3,2,0
1,44,1,9003,1,39,1,130.0,0,0,1,20,15.5,2.8,-4.06,Enrolled,1,1,2
1,7,1,9070,1,3,1,120.0,0,0,1,28,12.7,3.7,-1.7,Dropout,1,1,2
2,39,1,8014,0,19,1,107.0,0,0,1,41,12.7,3.7,-1.7,Graduate,3,3,2
1,1,2,9670,1,1,1,116.1,0,0,1,19,11.1,0.6,2.02,Enrolled,3,3,3
1,43,1,9147,1,1,1,114.4,0,0,1,22,15.5,2.8,-4.06,Dropout,0,1,2
1,1,1,9254,1,1,1,157.7,0,0,1,34,15.5,2.8,-4.06,Dropout,1,0,2
1,39,1,9003,1,1,1,150.0,0,0,1,28,11.1,0.6,2.02,Dropout,3,3,0
1,1,1,9853,1,1,1,114.3,1,0,1,42,7.6,2.6,0.32,Enrolled,3,3,2
1,18,1,9085,1,1,1,104.6,0,0,1,21,11.1,0.6,2.02,Enrolled,3,2,1
1,7,1,9003,1,3,1,140.0,0,0,1,50,15.5,2.8,-4.06,Dropout,1,0,2
1,1,4,9147,1,1,1,109.1,1,0,1,19,12.4,0.5,1.79,Dropout,0,0,2
1,43,1,9500,1,1,1,120.6,0,0,1,18,16.2,0.3,-0.92,Dropout,2,1,2
2,39,1,9991,0,1,1,161.9,0,0,1,59,16.2,0.3,-0.92,Dropout,0,0,2
2,7,1,9991,0,3,1,140.0,1,0,1,33,7.6,2.6,0.32,Dropout,0,0,1
1,17,2,9070,1,1,1,178.0,1,0,1,23,9.4,-0.8,-3.12,Graduate,3,3,3
2,39,1,9991,0,19,1,138.3,0,0,1,44,13.9,-0.3,0.79,Dropout,2,3,2
2,1,4,8014,0,1,1,128.0,1,0,1,37,9.4,-0.8,-3.12,Dropout,0,0,2
2,39,1,171,1,19,1,139.0,0,0,1,36,10.8,1.4,1.74,Dropout,0,0,2
1,1,2,9991,0,1,1,113.2,0,0,1,22,7.6,2.6,0.32,Dropout,2,1,1
2,39,1,8014,0,19,1,139.0,0,0,1,49,12.4,0.5,1.79,Graduate,3,3,2
1,51,1,9773,1,1,1,110.0,1,0,1,23,11.1,0.6,2.02,Graduate,3,2,2
1,1,1,9070,1,1,1,136.6,1,0,1,19,7.6,2.6,0.32,Enrolled,3,1,2
2,43,1,8014,0,1,1,161.1,0,0,1,47,16.2,0.3,-0.92,Dropout,3,0,2
1,43,1,9003,1,1,1,130.0,0,0,1,28,15.5,2.8,-4.06,Graduate,3,3,2
1,44,1,9003,1,39,1,140.0,0,0,1,21,15.5,2.8,-4.06,Enrolled,2,2,2
1,1,1,9254,1,1,1,121.0,0,0,1,21,8.9,1.4,3.51,Dropout,3,3,0
1,43,1,9238,1,39,1,118.6,0,0,1,21,13.9,-0.3,0.79,Graduate,3,3,2
1,1,1,9070,1,1,1,138.3,0,0,1,20,13.9,-0.3,0.79,Enrolled,3,2,2
2,42,1,9147,1,1,1,115.8,0,0,1,49,10.8,1.4,1.74,Dropout,0,0,1
1,39,1,9991,0,1,1,160.0,0,0,1,40,15.5,2.8,-4.06,Graduate,3,3,2
1,17,1,9254,1,1,1,114.5,0,0,1,22,11.1,0.6,2.02,Graduate,3,3,3
1,42,1,9119,1,1,1,117.5,0,0,1,19,15.5,2.8,-4.06,Enrolled,3,1,2
1,39,1,9991,0,1,1,121.7,0,0,1,31,13.9,-0.3,0.79,Dropout,0,0,2
1,42,1,9119,1,1,1,115.0,0,0,1,30,15.5,2.8,-4.06,Dropout,1,1,2
1,1,1,9238,1,1,1,125.3,0,0,1,19,7.6,2.6,0.32,Graduate,3,3,2
1,18,1,9147,1,1,1,131.0,0,0,1,22,9.4,-0.8,-3.12,Dropout,2,2,2
1,1,1,9773,1,1,1,126.3,0,0,1,19,15.5,2.8,-4.06,Graduate,3,3,2
1,17,1,171,1,1,1,127.1,0,0,1,21,7.6,2.6,0.32,Dropout,0,0,1
1,17,3,9670,1,1,1,138.4,0,0,1,19,11.1,0.6,2.02,Graduate,3,3,2
1,43,2,9147,1,1,1,100.0,1,0,1,22,16.2,0.3,-0.92,Dropout,0,0,2
1,1,1,9238,1,1,1,126.2,0,0,1,22,10.8,1.4,1.74,Graduate,3,3,2
1,1,1,9238,1,1,1,118.8,0,0,1,19,9.4,-0.8,-3.12,Graduate,2,3,2
1,39,1,9254,1,39,1,124.5,0,0,1,26,16.2,0.3,-0.92,Dropout,0,0,1
1,44,1,9119,1,39,1,140.0,0,0,1,23,12.4,0.5,1.79,Enrolled,1,0,2
1,17,1,9070,1,1,1,125.1,0,0,1,18,16.2,0.3,-0.92,Enrolled,3,3,2
1,1,1,9147,1,1,1,118.8,0,0,1,22,15.5,2.8,-4.06,Enrolled,3,1,2
1,18,5,9119,1,1,1,125.2,1,0,1,19,12.4,0.5,1.79,Enrolled,3,3,2
1,17,1,9147,1,1,1,95.0,0,0,1,20,11.1,0.6,2.02,Dropout,0,0,2
1,1,3,9070,1,1,1,107.6,1,0,1,22,7.6,2.6,0.32,Enrolled,3,3,3
1,7,1,9130,1,3,1,140.0,1,0,1,18,12.7,3.7,-1.7,Dropout,1,0,1
4,43,2,9991,0,38,1,125.4,0,0,1,39,10.8,1.4,1.74,Dropout,0,0,2
1,1,1,9500,1,1,1,128.0,0,0,1,18,10.8,1.4,1.74,Dropout,0,0,2
1,17,3,9119,1,1,1,129.3,0,0,1,18,8.9,1.4,3.51,Graduate,3,3,3
1,1,1,9238,1,1,1,152.0,0,0,1,19,13.9,-0.3,0.79,Graduate,3,3,3
1,1,1,9500,1,1,1,128.8,0,0,1,18,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9147,1,1,1,152.8,1,0,1,18,7.6,2.6,0.32,Dropout,3,0,3
1,44,1,9130,1,39,1,150.0,1,0,1,22,10.8,1.4,1.74,Graduate,3,3,2
1,1,1,9238,1,1,1,112.0,0,0,1,19,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9130,1,1,1,135.6,1,0,1,18,12.7,3.7,-1.7,Dropout,3,3,2
1,39,1,9119,1,19,1,134.4,0,0,1,31,16.2,0.3,-0.92,Dropout,1,1,0
1,39,1,9991,0,1,1,120.5,0,0,1,28,12.7,3.7,-1.7,Dropout,0,0,2
1,1,1,9070,1,1,1,141.4,0,0,1,19,15.5,2.8,-4.06,Dropout,0,0,2
1,17,1,9254,1,1,1,145.2,0,0,1,20,16.2,0.3,-0.92,Graduate,3,3,2
4,39,1,9238,1,1,1,140.0,0,0,1,50,8.9,1.4,3.51,Dropout,2,0,2
1,43,1,9070,1,1,1,100.0,0,0,1,38,13.9,-0.3,0.79,Enrolled,3,2,2
2,39,1,9991,0,1,1,140.0,1,0,1,31,9.4,-0.8,-3.12,Dropout,0,0,2
1,39,1,9500,1,1,1,126.0,1,0,1,27,7.6,2.6,0.32,Enrolled,3,3,2
1,18,1,9238,1,1,1,112.6,1,0,1,21,12.7,3.7,-1.7,Graduate,3,3,2
2,39,1,9119,1,1,1,106.8,0,0,1,34,8.9,1.4,3.51,Dropout,0,0,2
1,51,1,9119,1,1,1,121.6,1,0,1,19,7.6,2.6,0.32,Enrolled,0,0,2
2,39,1,9991,0,1,1,120.0,1,0,1,40,9.4,-0.8,-3.12,Dropout,1,2,1
1,1,1,171,1,1,1,160.6,1,0,1,18,12.7,3.7,-1.7,Graduate,0,0,3
2,39,1,9070,1,12,1,130.0,0,0,1,46,15.5,2.8,-4.06,Dropout,0,0,1
1,43,5,8014,0,1,1,110.0,0,0,1,37,7.6,2.6,0.32,Dropout,0,0,2
1,39,1,9003,1,1,1,110.0,1,0,1,31,16.2,0.3,-0.92,Dropout,0,0,2
1,39,1,9003,1,1,1,145.8,0,0,1,34,12.4,0.5,1.79,Graduate,3,3,2
1,1,6,171,1,1,1,130.2,1,0,1,18,9.4,-0.8,-3.12,Dropout,0,0,3
1,1,1,9670,1,1,1,122.3,0,0,1,18,12.4,0.5,1.79,Graduate,3,3,3
1,17,4,9070,1,1,1,125.4,1,0,1,19,11.1,0.6,2.02,Graduate,3,3,3
1,43,1,9991,0,1,1,130.0,0,0,1,40,15.5,2.8,-4.06,Dropout,3,2,2
1,39,1,9130,1,1,1,150.0,0,0,1,25,12.4,0.5,1.79,Dropout,0,0,2
1,17,5,9119,1,1,1,116.9,1,0,1,20,11.1,0.6,2.02,Dropout,3,1,1
1,17,1,9119,1,1,1,114.7,0,0,1,20,11.1,0.6,2.02,Enrolled,3,3,2
1,39,1,9003,1,1,1,95.8,1,0,1,43,15.5,2.8,-4.06,Dropout,0,0,1
1,17,4,9119,1,1,1,133.1,1,0,1,18,7.6,2.6,0.32,Enrolled,3,2,2
1,43,1,9003,1,1,1,150.0,0,0,1,35,15.5,2.8,-4.06,Graduate,3,3,2
1,17,2,9991,0,1,1,118.5,0,0,1,23,7.6,2.6,0.32,Graduate,3,3,2
1,17,1,9500,1,1,1,131.1,0,0,1,19,12.4,0.5,1.79,Graduate,3,3,2
1,53,1,9085,1,42,1,150.3,1,0,1,21,8.9,1.4,3.51,Graduate,3,3,3
1,43,1,9670,1,1,1,120.5,0,0,1,19,13.9,-0.3,0.79,Enrolled,2,2,2
1,18,1,9119,1,1,1,105.6,1,0,1,20,12.4,0.5,1.79,Graduate,3,3,2
1,39,1,9670,1,1,1,125.3,0,1,1,30,12.4,0.5,1.79,Dropout,0,0,3
4,39,1,9254,1,1,1,131.0,1,0,1,44,12.4,0.5,1.79,Graduate,3,3,2
1,18,1,9500,1,1,1,127.0,0,0,1,19,12.7,3.7,-1.7,Graduate,3,3,2
1,44,1,9130,1,39,1,150.0,1,0,1,22,16.2,0.3,-0.92,Graduate,2,3,2
1,1,1,9130,1,1,1,149.2,0,0,1,18,7.6,2.6,0.32,Graduate,3,3,2
1,17,1,9670,1,1,1,121.5,1,0,1,21,12.7,3.7,-1.7,Graduate,2,3,3
1,1,2,9085,1,1,1,137.3,0,0,1,18,7.6,2.6,0.32,Dropout,0,0,2
1,17,4,9670,1,1,1,119.6,1,0,1,18,11.1,0.6,2.02,Graduate,3,3,2
1,1,1,171,1,1,1,141.5,0,0,1,19,7.6,2.6,0.32,Graduate,0,0,2
1,44,1,9003,1,39,1,150.0,1,0,1,21,16.2,0.3,-0.92,Dropout,2,2,2
1,39,1,9003,1,1,1,110.0,0,0,1,31,16.2,0.3,-0.92,Graduate,3,3,2
1,17,5,9254,1,1,1,110.2,1,0,1,21,9.4,-0.8,-3.12,Dropout,2,1,2
1,39,1,9119,1,1,1,110.3,0,0,1,24,8.9,1.4,3.51,Enrolled,0,0,1
1,42,1,9773,1,1,1,120.0,0,0,1,27,9.4,-0.8,-3.12,Dropout,0,0,2
1,1,5,9147,1,1,1,114.2,1,0,1,20,12.4,0.5,1.79,Graduate,2,3,2
1,44,1,9119,1,39,1,140.0,1,0,1,22,10.8,1.4,1.74,Enrolled,0,1,2
1,1,1,9003,1,1,1,132.8,0,0,1,19,15.5,2.8,-4.06,Enrolled,2,2,3
1,18,1,9773,1,1,1,121.5,1,0,1,19,8.9,1.4,3.51,Graduate,3,3,2
1,1,1,171,1,1,1,127.2,1,0,1,23,11.1,0.6,2.02,Enrolled,3,2,1
1,17,1,9130,1,1,1,128.2,1,0,1,18,12.4,0.5,1.79,Graduate,3,3,2
1,1,1,9773,1,1,1,133.4,1,0,1,29,11.1,0.6,2.02,Enrolled,3,3,1
1,39,1,9130,1,1,1,120.0,1,0,1,29,10.8,1.4,1.74,Dropout,0,2,2
1,44,1,9003,1,1,1,140.0,0,0,1,20,16.2,0.3,-0.92,Enrolled,3,3,2
1,1,5,171,1,1,1,136.9,1,0,1,19,9.4,-0.8,-3.12,Graduate,0,0,3
1,17,3,171,1,1,1,117.0,1,1,1,22,10.8,1.4,1.74,Enrolled,0,0,2
1,1,2,9670,1,1,1,110.7,1,0,1,20,11.1,0.6,2.02,Enrolled,3,3,2
1,39,1,9130,1,1,1,160.0,1,0,1,24,9.4,-0.8,-3.12,Enrolled,3,2,2
1,1,1,9670,1,1,1,95.0,0,0,1,21,12.7,3.7,-1.7,Dropout,2,3,1
1,39,1,9147,1,1,1,148.8,0,0,1,25,12.7,3.7,-1.7,Graduate,3,3,3
1,39,1,9147,1,1,1,110.0,0,0,1,32,9.4,-0.8,-3.12,Dropout,0,0,1
1,43,1,9991,0,1,1,133.9,0,0,1,26,7.6,2.6,0.32,Dropout,2,1,1
1,1,1,9130,1,1,1,125.7,1,0,1,18,12.4,0.5,1.79,Graduate,3,3,3
1,17,1,9254,1,1,1,116.6,0,0,1,19,16.2,0.3,-0.92,Graduate,3,3,3
1,1,3,9070,1,1,1,141.0,1,0,1,19,12.4,0.5,1.79,Graduate,3,3,3
1,7,1,9119,1,40,1,130.0,0,0,1,27,11.1,0.6,2.02,Dropout,3,3,2
1,53,1,9003,1,1,1,130.0,0,0,1,21,8.9,1.4,3.51,Enrolled,3,2,1
1,17,1,9119,1,1,1,115.8,0,0,1,20,13.9,-0.3,0.79,Enrolled,3,0,2
1,44,1,9070,1,39,1,140.0,1,0,1,21,12.4,0.5,1.79,Graduate,3,3,2
1,1,5,9773,1,1,1,126.1,1,0,1,22,9.4,-0.8,-3.12,Enrolled,3,1,2
1,1,1,171,1,1,1,137.5,1,0,1,19,12.7,3.7,-1.7,Graduate,0,0,0
1,17,4,9147,1,1,1,120.8,1,0,1,18,11.1,0.6,2.02,Dropout,3,1,3
1,39,2,9238,1,1,1,136.5,0,0,1,28,13.9,-0.3,0.79,Dropout,0,0,2
2,39,1,9003,1,1,1,122.0,0,0,1,25,15.5,2.8,-4.06,Dropout,2,2,0
1,43,1,9003,1,1,1,130.0,0,0,1,25,15.5,2.8,-4.06,Dropout,2,3,2
1,1,1,9147,1,1,1,126.3,0,0,1,18,8.9,1.4,3.51,Enrolled,1,2,2
1,1,1,9254,1,1,1,98.0,0,0,1,26,10.8,1.4,1.74,Dropout,0,0,2
1,17,3,9147,1,1,1,121.0,1,0,1,18,13.9,-0.3,0.79,Graduate,3,3,3
1,43,1,9773,1,1,1,124.2,1,0,1,22,15.5,2.8,-4.06,Enrolled,1,1,2
1,39,1,9003,1,1,1,130.0,0,0,1,25,16.2,0.3,-0.92,Dropout,0,0,2
1,1,2,9773,1,1,1,136.1,1,0,1,19,8.9,1.4,3.51,Enrolled,3,3,2
1,17,2,9773,1,1,1,132.8,1,0,1,19,13.9,-0.3,0.79,Graduate,3,3,2
1,17,1,9500,1,1,1,126.3,0,0,1,19,16.2,0.3,-0.92,Graduate,3,3,2
4,39,1,8014,0,19,1,111.5,0,0,1,45,10.8,1.4,1.74,Dropout,1,1,2
2,39,1,9991,0,1,1,118.2,0,0,1,52,7.6,2.6,0.32,Graduate,3,3,2
1,1,1,9147,1,1,1,115.6,1,0,1,20,9.4,-0.8,-3.12,Dropout,2,2,1
1,1,1,9500,1,1,1,117.8,1,0,1,19,10.8,1.4,1.74,Graduate,3,3,2
1,1,1,9500,1,1,1,127.0,0,0,1,21,12.4,0.5,1.79,Dropout,2,2,0
2,39,1,8014,0,1,1,140.0,0,0,1,35,9.4,-0.8,-3.12,Graduate,3,3,1
2,39,1,171,1,12,1,106.0,1,0,1,36,7.6,2.6,0.32,Graduate,0,0,2
4,39,1,9500,1,19,1,151.0,0,0,1,47,15.5,2.8,-4.06,Dropout,0,0,0
1,18,1,9991,0,1,1,106.4,0,0,1,22,8.9,1.4,3.51,Dropout,0,0,2
2,39,1,9991,0,1,1,125.3,1,0,1,41,7.6,2.6,0.32,Dropout,3,2,2
1,7,1,9119,1,3,1,130.0,0,0,1,26,10.8,1.4,1.74,Dropout,0,0,2
2,39,1,8014,0,1,1,116.0,0,0,0,51,10.8,1.4,1.74,Dropout,2,0,1
2,39,2,9991,0,1,1,120.0,0,0,0,43,9.4,-0.8,-3.12,Enrolled,2,3,2
2,39,2,8014,0,1,1,100.0,1,0,0,41,7.6,2.6,0.32,Graduate,3,1,2
1,43,2,9147,1,1,1,118.5,1,0,1,23,7.6,2.6,0.32,Graduate,3,3,2
1,43,2,9238,1,1,1,118.9,1,0,1,22,9.4,-0.8,-3.12,Dropout,0,0,2
1,17,2,9070,1,1,1,119.3,1,1,1,25,12.7,3.7,-1.7,Dropout,2,2,3
1,43,1,9991,0,1,1,135.8,1,0,1,25,9.4,-0.8,-3.12,Graduate,3,3,2
1,53,1,171,1,42,1,130.0,1,0,1,22,8.9,1.4,3.51,Graduate,3,3,2
1,39,1,9003,1,1,6,129.8,0,0,1,24,8.9,1.4,3.51,Enrolled,3,3,2
1,39,1,9085,1,2,1,150.0,0,0,1,47,16.2,0.3,-0.92,Dropout,0,0,2
2,39,1,9991,0,19,1,111.9,1,0,1,41,7.6,2.6,0.32,Dropout,0,0,2
1,39,1,9003,1,1,1,150.1,1,0,1,43,13.9,-0.3,0.79,Graduate,3,3,2
1,39,1,9003,1,1,1,130.0,0,0,1,29,16.2,0.3,-0.92,Dropout,0,0,2
1,39,2,9119,1,1,1,128.0,0,0,1,30,7.6,2.6,0.32,Dropout,0,0,2
1,39,2,9147,1,38,1,102.5,0,0,1,26,12.7,3.7,-1.7,Dropout,0,0,1
1,39,2,9991,0,1,1,102.5,0,0,1,27,15.5,2.8,-4.06,Dropout,0,0,1
2,39,2,9670,1,1,1,110.0,0,0,1,36,9.4,-0.8,-3.12,Graduate,3,3,3
1,39,1,9003,1,19,1,114.0,0,0,1,29,15.5,2.8,-4.06,Dropout,2,3,2
1,42,1,9119,1,1,1,128.2,1,0,1,35,9.4,-0.8,-3.12,Dropout,2,2,2
1,1,1,9773,1,1,1,116.5,0,0,1,18,10.8,1.4,1.74,Graduate,2,3,3
1,1,1,9991,0,1,1,149.3,0,0,1,24,8.9,1.4,3.51,Graduate,3,3,3
1,1,3,9773,1,1,1,134.1,1,0,1,18,10.8,1.4,1.74,Dropout,3,3,3
1,17,4,9119,1,1,1,126.6,1,0,1,18,7.6,2.6,0.32,Enrolled,3,2,2
2,43,1,9085,1,1,1,120.0,0,0,1,21,9.4,-0.8,-3.12,Enrolled,0,2,2
1,42,1,9119,1,1,1,133.5,1,0,1,21,9.4,-0.8,-3.12,Graduate,3,3,2
1,39,1,9003,1,1,1,110.0,0,0,1,32,15.5,2.8,-4.06,Graduate,2,3,2
1,1,4,9119,1,1,1,107.5,1,0,1,22,11.1,0.6,2.02,Dropout,2,1,3
1,7,1,9003,1,3,1,130.0,1,0,1,32,15.5,2.8,-4.06,Dropout,2,3,1
1,43,1,9670,1,6,1,111.6,0,0,1,35,9.4,-0.8,-3.12,Dropout,0,0,2
1,18,3,9147,1,1,1,101.0,1,0,1,23,8.9,1.4,3.51,Dropout,0,0,1
1,39,1,8014,0,1,1,108.3,0,0,1,39,7.6,2.6,0.32,Enrolled,3,1,2
2,43,1,9670,1,1,1,128.2,0,0,1,35,9.4,-0.8,-3.12,Dropout,0,0,2
2,39,1,9003,1,3,1,150.0,0,0,1,32,16.2,0.3,-0.92,Graduate,3,3,2
1,1,1,9853,1,1,1,142.8,0,0,1,20,7.6,2.6,0.32,Dropout,0,0,2
1,39,1,9500,1,1,1,100.0,0,0,1,34,16.2,0.3,-0.92,Enrolled,3,2,2
1,7,1,9991,0,40,1,150.0,1,0,1,44,8.9,1.4,3.51,Dropout,3,3,2
2,39,1,9254,1,19,1,156.5,0,0,1,53,16.2,0.3,-0.92,Graduate,0,1,2
1,39,1,9119,1,19,1,98.6,0,0,1,28,12.4,0.5,1.79,Dropout,0,0,0
1,7,1,9991,0,3,1,130.0,0,0,1,31,12.7,3.7,-1.7,Dropout,3,3,2
1,1,1,171,1,1,1,118.1,0,0,1,18,9.4,-0.8,-3.12,Enrolled,0,0,0
1,39,1,9003,1,1,1,120.0,0,0,1,44,15.5,2.8,-4.06,Dropout,2,0,0
